Wavelength (nm),Band 1,Band 2,Band 3,Band 4,Band 5,Band 6,Band 7,Band 8,Band 9,Reflectance_spct
2187,0.0,0.0,0.0,0.0,0.0,0.0,0.951991,0.0,0.0,0.318868160247803
2188,0.0,0.0,0.0,0.0,0.0,0.0,0.955661,0.0,0.0,0.319293469190598
2189,0.0,0.0,0.0,0.0,0.0,0.0,0.956567,0.0,0.0,0.319964617490768
2190,0.0,0.0,0.0,0.0,0.0,0.0,0.946217,0.0,0.0,0.320771962404251
2191,0.0,0.0,0.0,0.0,0.0,0.0,0.937592,0.0,0.0,0.320923686027527
2192,0.0,0.0,0.0,0.0,0.0,0.0,0.935132,0.0,0.0,0.321688890457153
2193,0.0,0.0,0.0,0.0,0.0,0.0,0.933523,0.0,0.0,0.321602314710617
2194,0.0,0.0,0.0,0.0,0.0,0.0,0.935776,0.0,0.0,0.32127645611763
2195,0.0,0.0,0.0,0.0,0.0,0.0,0.936472,0.0,0.0,0.321256071329117
2196,0.0,0.0,0.0,0.0,0.0,0.0,0.930981,0.0,0.0,0.321135133504868
2197,0.0,0.0,0.0,0.0,0.0,0.0,0.927984,0.0,0.0,0.321018666028976
2198,0.0,0.0,0.0,0.0,0.0,0.0,0.933908,0.0,0.0,0.321586072444916
2199,0.0,0.0,0.0,0.0,0.0,0.0,0.936899,0.0,0.0,0.322178661823273
2200,0.0,0.0,0.0,0.0,0.0,0.0,0.930508,0.0,0.0,0.322221904993057
2201,0.0,0.0,0.0,0.0,0.0,0.0,0.925692,0.0,0.0,0.322677910327911
2202,0.0,0.0,0.0,0.0,0.0,0.0,0.927085,0.0,0.0,0.322410553693771
2203,0.0,0.0,0.0,0.0,0.0,0.0,0.929162,0.0,0.0,0.322911649942398
2204,0.0,0.0,0.0,0.0,0.0,0.0,0.934675,0.0,0.0,0.322942465543747
2205,0.0,0.0,0.0,0.0,0.0,0.0,0.938955,0.0,0.0,0.322492837905884
2206,0.0,0.0,0.0,0.0,0.0,0.0,0.939253,0.0,0.0,0.322701245546341
2207,0.0,0.0,0.0,0.0,0.0,0.0,0.93882,0.0,0.0,0.323595523834229
2208,0.0,0.0,0.0,0.0,0.0,0.0,0.935493,0.0,0.0,0.323708415031433
2209,0.0,0.0,0.0,0.0,0.0,0.0,0.934142,0.0,0.0,0.323342502117157
2210,0.0,0.0,0.0,0.0,0.0,0.0,0.939939,0.0,0.0,0.322863668203354
2211,0.0,0.0,0.0,0.0,0.0,0.0,0.945318,0.0,0.0,0.322484910488129
2212,0.0,0.0,0.0,0.0,0.0,0.0,0.949283,0.0,0.0,0.322967231273651
2213,0.0,0.0,0.0,0.0,0.0,0.0,0.951661,0.0,0.0,0.323374420404434
2214,0.0,0.0,0.0,0.0,0.0,0.0,0.947414,0.0,0.0,0.323706030845642
2215,0.0,0.0,0.0,0.0,0.0,0.0,0.944482,0.0,0.0,0.324678957462311
2216,0.0,0.0,0.0,0.0,0.0,0.0,0.946554,0.0,0.0,0.324217408895493
2217,0.0,0.0,0.0,0.0,0.0,0.0,0.947019,0.0,0.0,0.323960483074188
2218,0.0,0.0,0.0,0.0,0.0,0.0,0.941859,0.0,0.0,0.32286524772644
2219,0.0,0.0,0.0,0.0,0.0,0.0,0.93806,0.0,0.0,0.322196841239929
2220,0.0,0.0,0.0,0.0,0.0,0.0,0.938737,0.0,0.0,0.322293400764465
2221,0.0,0.0,0.0,0.0,0.0,0.0,0.940213,0.0,0.0,0.322588443756104
2222,0.0,0.0,0.0,0.0,0.0,0.0,0.94501,0.0,0.0,0.322722762823105
2223,0.0,0.0,0.0,0.0,0.0,0.0,0.947923,0.0,0.0,0.322807192802429
2224,0.0,0.0,0.0,0.0,0.0,0.0,0.9434,0.0,0.0,0.323962986469269
2225,0.0,0.0,0.0,0.0,0.0,0.0,0.940311,0.0,0.0,0.323986023664474
2226,0.0,0.0,0.0,0.0,0.0,0.0,0.942515,0.0,0.0,0.322547405958176
2227,0.0,0.0,0.0,0.0,0.0,0.0,0.944956,0.0,0.0,0.321830540895462
2228,0.0,0.0,0.0,0.0,0.0,0.0,0.948644,0.0,0.0,0.319795727729797
2229,0.0,0.0,0.0,0.0,0.0,0.0,0.951518,0.0,0.0,0.318576395511627
2230,0.0,0.0,0.0,0.0,0.0,0.0,0.951641,0.0,0.0,0.318171620368958
2231,0.0,0.0,0.0,0.0,0.0,0.0,0.951119,0.0,0.0,0.317508190870285
2232,0.0,0.0,0.0,0.0,0.0,0.0,0.947778,0.0,0.0,0.317482441663742
2233,0.0,0.0,0.0,0.0,0.0,0.0,0.946412,0.0,0.0,0.316730320453644
2234,0.0,0.0,0.0,0.0,0.0,0.0,0.953332,0.0,0.0,0.316203385591507
2235,0.0,0.0,0.0,0.0,0.0,0.0,0.957717,0.0,0.0,0.314914733171463
2236,0.0,0.0,0.0,0.0,0.0,0.0,0.951812,0.0,0.0,0.312982320785522
2237,0.0,0.0,0.0,0.0,0.0,0.0,0.947085,0.0,0.0,0.311805158853531
2238,0.0,0.0,0.0,0.0,0.0,0.0,0.947014,0.0,0.0,0.310725837945938
2239,0.0,0.0,0.0,0.0,0.0,0.0,0.947477,0.0,0.0,0.309459954500198
2240,0.0,0.0,0.0,0.0,0.0,0.0,0.950874,0.0,0.0,0.307770907878876
2241,0.0,0.0,0.0,0.0,0.0,0.0,0.952773,0.0,0.0,0.307395666837692
2242,0.0,0.0,0.0,0.0,0.0,0.0,0.949094,0.0,0.0,0.306224852800369
2243,0.0,0.0,0.0,0.0,0.0,0.0,0.947423,0.0,0.0,0.305314958095551
2244,0.0,0.0,0.0,0.0,0.0,0.0,0.953083,0.0,0.0,0.304779976606369
2245,0.0,0.0,0.0,0.0,0.0,0.0,0.956635,0.0,0.0,0.303131550550461
2246,0.0,0.0,0.0,0.0,0.0,0.0,0.952551,0.0,0.0,0.301816344261169
2247,0.0,0.0,0.0,0.0,0.0,0.0,0.9494,0.0,0.0,0.300698131322861
2248,0.0,0.0,0.0,0.0,0.0,0.0,0.949643,0.0,0.0,0.29963031411171
2249,0.0,0.0,0.0,0.0,0.0,0.0,0.949694,0.0,0.0,0.297990441322327
2250,0.0,0.0,0.0,0.0,0.0,0.0,0.948776,0.0,0.0,0.295897722244263
2251,0.0,0.0,0.0,0.0,0.0,0.0,0.947537,0.0,0.0,0.294653683900833
2252,0.0,0.0,0.0,0.0,0.0,0.0,0.945168,0.0,0.0,0.293352723121643
2253,0.0,0.0,0.0,0.0,0.0,0.0,0.943194,0.0,0.0,0.291877150535584
2254,0.0,0.0,0.0,0.0,0.0,0.0,0.943112,0.0,0.0,0.290390104055405
2255,0.0,0.0,0.0,0.0,0.0,0.0,0.942952,0.0,0.0,0.289135843515396
2256,0.0,0.0,0.0,0.0,0.0,0.0,0.942571,0.0,0.0,0.287668079137802
2257,0.0,0.0,0.0,0.0,0.0,0.0,0.941406,0.0,0.0,0.286084085702896
2258,0.0,0.0,0.0,0.0,0.0,0.0,0.936544,0.0,0.0,0.28469255566597
2259,0.0,0.0,0.0,0.0,0.0,0.0,0.932227,0.0,0.0,0.28349706530571
2260,0.0,0.0,0.0,0.0,0.0,0.0,0.929693,0.0,0.0,0.282551944255829
2261,0.0,0.0,0.0,0.0,0.0,0.0,0.926131,0.0,0.0,0.281006157398224
2262,0.0,0.0,0.0,0.0,0.0,0.0,0.917985,0.0,0.0,0.280176550149918
2263,0.0,0.0,0.0,0.0,0.0,0.0,0.911091,0.0,0.0,0.279941022396088
2264,0.0,0.0,0.0,0.0,0.0,0.0,0.909739,0.0,0.0,0.279374718666077
2265,0.0,0.0,0.0,0.0,0.0,0.0,0.906527,0.0,0.0,0.278933167457581
2266,0.0,0.0,0.0,0.0,0.0,0.0,0.895232,0.0,0.0,0.278453081846237
2267,0.0,0.0,0.0,0.0,0.0,0.0,0.886127,0.0,0.0,0.277230679988861
2268,0.0,0.0,0.0,0.0,0.0,0.0,0.886411,0.0,0.0,0.276371240615845
2269,0.0,0.0,0.0,0.0,0.0,0.0,0.883615,0.0,0.0,0.276095002889633
2270,0.0,0.0,0.0,0.0,0.0,0.0,0.867845,0.0,0.0,0.275782495737076
2271,0.0,0.0,0.0,0.0,0.0,0.0,0.853714,0.0,0.0,0.275347799062729
2272,0.0,0.0,0.0,0.0,0.0,0.0,0.846344,0.0,0.0,0.274908781051636
2273,0.0,0.0,0.0,0.0,0.0,0.0,0.836001,0.0,0.0,0.273960292339325
2274,0.0,0.0,0.0,0.0,0.0,0.0,0.813716,0.0,0.0,0.272903978824615
2275,0.0,0.0,0.0,0.0,0.0,0.0,0.792667,0.0,0.0,0.273362070322037
2276,0.0,0.0,0.0,0.0,0.0,0.0,0.776463,0.0,0.0,0.273258835077286
2277,0.0,0.0,0.0,0.0,0.0,0.0,0.756529,0.0,0.0,0.273111194372177
2278,0.0,0.0,0.0,0.0,0.0,0.0,0.722284,0.0,0.0,0.273472189903259
2279,0.0,0.0,0.0,0.0,0.0,0.0,0.689664,0.0,0.0,0.273466616868973
2280,0.0,0.0,0.0,0.0,0.0,0.0,0.663067,0.0,0.0,0.272903591394424
2281,0.0,0.0,0.0,0.0,0.0,0.0,0.633521,0.0,0.0,0.273209720849991
2282,0.0,0.0,0.0,0.0,0.0,0.0,0.593227,0.0,0.0,0.273982852697372
2283,0.0,0.0,0.0,0.0,0.0,0.0,0.554715,0.0,0.0,0.274349689483643
2284,0.0,0.0,0.0,0.0,0.0,0.0,0.522458,0.0,0.0,0.274620354175568
2285,0.0,0.0,0.0,0.0,0.0,0.0,0.488816,0.0,0.0,0.274334847927094
2286,0.0,0.0,0.0,0.0,0.0,0.0,0.45047,0.0,0.0,0.274012863636017
2287,0.0,0.0,0.0,0.0,0.0,0.0,0.412621,0.0,0.0,0.272905737161636
2288,0.0,0.0,0.0,0.0,0.0,0.0,0.377044,0.0,0.0,0.272162109613419
2289,0.0,0.0,0.0,0.0,0.0,0.0,0.342526,0.0,0.0,0.272306561470032
2290,0.0,0.0,0.0,0.0,0.0,0.0,0.311347,0.0,0.0,0.272767901420593
2291,0.0,0.0,0.0,0.0,0.0,0.0,0.280925,0.0,0.0,0.273437112569809
2292,0.0,0.0,0.0,0.0,0.0,0.0,0.253732,0.0,0.0,0.273357957601547
2293,0.0,0.0,0.0,0.0,0.0,0.0,0.227234,0.0,0.0,0.272293210029602
2294,0.0,0.0,0.0,0.0,0.0,0.0,0.20278,0.0,0.0,0.271949976682663
2295,0.0,0.0,0.0,0.0,0.0,0.0,0.179714,0.0,0.0,0.270941108465195
2296,0.0,0.0,0.0,0.0,0.0,0.0,0.162055,0.0,0.0,0.269210875034332
2297,0.0,0.0,0.0,0.0,0.0,0.0,0.144668,0.0,0.0,0.268960386514664
2298,0.0,0.0,0.0,0.0,0.0,0.0,0.128292,0.0,0.0,0.269012689590454
2299,0.0,0.0,0.0,0.0,0.0,0.0,0.11283,0.0,0.0,0.267549812793732
2300,0.0,0.0,0.0,0.0,0.0,0.0,0.10064,0.0,0.0,0.266721904277802
2301,0.0,0.0,0.0,0.0,0.0,0.0,0.088907,0.0,0.0,0.266027092933655
2302,0.0,0.0,0.0,0.0,0.0,0.0,0.079382,0.0,0.0,0.265578269958496
2303,0.0,0.0,0.0,0.0,0.0,0.0,0.070409,0.0,0.0,0.265770852565765
2304,0.0,0.0,0.0,0.0,0.0,0.0,0.06327,0.0,0.0,0.266512900590897
2305,0.0,0.0,0.0,0.0,0.0,0.0,0.056429,0.0,0.0,0.266013145446777
2306,0.0,0.0,0.0,0.0,0.0,0.0,0.050903,0.0,0.0,0.264494568109512
2307,0.0,0.0,0.0,0.0,0.0,0.0,0.045432,0.0,0.0,0.263732731342316
2308,0.0,0.0,0.0,0.0,0.0,0.0,0.040206,0.0,0.0,0.263459950685501
2309,0.0,0.0,0.0,0.0,0.0,0.0,0.035363,0.0,0.0,0.263114035129547
2310,0.0,0.0,0.0,0.0,0.0,0.0,0.032071,0.0,0.0,0.26278492808342
2311,0.0,0.0,0.0,0.0,0.0,0.0,0.028847,0.0,0.0,0.262574911117554
2312,0.0,0.0,0.0,0.0,0.0,0.0,0.025897,0.0,0.0,0.261616468429565
2313,0.0,0.0,0.0,0.0,0.0,0.0,0.023121,0.0,0.0,0.261131763458252
2314,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,0.0,0.260916173458099
2315,0.0,0.0,0.0,0.0,0.0,0.0,0.018899,0.0,0.0,0.261848926544189
2316,0.0,0.0,0.0,0.0,0.0,0.0,0.016872,0.0,0.0,0.263003677129745
2317,0.0,0.0,0.0,0.0,0.0,0.0,0.014987,0.0,0.0,0.263288706541061
2318,0.0,0.0,0.0,0.0,0.0,0.0,0.01361,0.0,0.0,0.263131380081177
2319,0.0,0.0,0.0,0.0,0.0,0.0,0.012261,0.0,0.0,0.262389332056046
2320,0.0,0.0,0.0,0.0,0.0,0.0,0.011005,0.0,0.0,0.26245191693306
2321,0.0,0.0,0.0,0.0,0.0,0.0,0.009824,0.0,0.0,0.262793838977814
2322,0.0,0.0,0.0,0.0,0.0,0.0,0.008903,0.0,0.0,0.263144910335541
2323,0.0,0.0,0.0,0.0,0.0,0.0,0.007996,0.0,0.0,0.263245970010757
2324,0.0,0.0,0.0,0.0,0.0,0.0,0.007139,0.0,0.0,0.26453685760498
2325,0.0,0.0,0.0,0.0,0.0,0.0,0.006337,0.0,0.0,0.26470473408699
2326,0.0,0.0,0.0,0.0,0.0,0.0,0.005728,0.0,0.0,0.264326095581055
2327,0.0,0.0,0.0,0.0,0.0,0.0,0.005137,0.0,0.0,0.263170331716537
2328,0.0,0.0,0.0,0.0,0.0,0.0,0.004627,0.0,0.0,0.261765211820602
2329,0.0,0.0,0.0,0.0,0.0,0.0,0.004141,0.0,0.0,0.261264353990555
2330,0.0,0.0,0.0,0.0,0.0,0.0,0.003733,0.0,0.0,0.260163366794586
2331,0.0,0.0,0.0,0.0,0.0,0.0,0.003339,0.0,0.0,0.260223239660263
2332,0.0,0.0,0.0,0.0,0.0,0.0,0.00301,0.0,0.0,0.261056631803513
2333,0.0,0.0,0.0,0.0,0.0,0.0,0.002696,0.0,0.0,0.260473787784576
2334,0.0,0.0,0.0,0.0,0.0,0.0,0.002439,0.0,0.0,0.262057065963745
2335,0.0,0.0,0.0,0.0,0.0,0.0,0.002187,0.0,0.0,0.260382205247879
2336,0.0,0.0,0.0,0.0,0.0,0.0,0.001964,0.0,0.0,0.261293798685074
2337,0.0,0.0,0.0,0.0,0.0,0.0,0.001745,0.0,0.0,0.26021221280098
2338,0.0,0.0,0.0,0.0,0.0,0.0,0.001546,0.0,0.0,0.260518789291382
2339,0.0,0.0,0.0,0.0,0.0,0.0,0.00136,0.0,0.0,0.259853005409241
2340,0.0,0.0,0.0,0.0,0.0,0.0,0.001222,0.0,0.0,0.259732306003571
2341,0.0,0.0,0.0,0.0,0.0,0.0,0.001085,0.0,0.0,0.259666264057159
2342,0.0,0.0,0.0,0.0,0.0,0.0,0.000947,0.0,0.0,0.258531957864761
2343,0.0,0.0,0.0,0.0,0.0,0.0,0.000814,0.0,0.0,0.257936656475067
2344,0.0,0.0,0.0,0.0,0.0,0.0,0.000704,0.0,0.0,0.260086208581924
2345,0.0,0.0,0.0,0.0,0.0,0.0,0.000599,0.0,0.0,0.258648067712784
2346,0.0,0.0,0.0,0.0,0.0,0.0,0.000512,0.0,0.0,0.259502559900284
2347,0.0,0.0,0.0,0.0,0.0,0.0,0.00043,0.0,0.0,0.260463088750839
2348,0.0,0.0,0.0,0.0,0.0,0.0,0.000368,0.0,0.0,0.261589348316193
2349,0.0,0.0,0.0,0.0,0.0,0.0,0.000305,0.0,0.0,0.26298987865448
2350,0.0,0.0,0.0,0.0,0.0,0.0,0.00024,0.0,0.0,0.262370258569717
2351,0.0,0.0,0.0,0.0,0.0,0.0,0.000179,0.0,0.0,0.262318819761276
2352,0.0,0.0,0.0,0.0,0.0,0.0,0.000131,0.0,0.0,0.263111650943756
2353,0.0,0.0,0.0,0.0,0.0,0.0,8.3e-05,0.0,0.0,0.262344419956207
2354,0.0,0.0,0.0,0.0,0.0,0.0,3.7e-05,0.0,0.0,0.262729644775391
2355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.262992352247238
